T2M_Actual,T2M_Predicted,WS10M_RANGE_Actual,WS10M_RANGE_Predicted,RH2M_Actual,RH2M_Predicted
13.199999999999998,2.515377254959088,4.27,0.8558288161470674,34.04,5.263535237763634
14.28,2.5069147000095784,2.52,0.8581505189414065,83.56,5.129450546526583
19.92,2.5103007611718926,3.35,0.8550710049672884,85.23,5.165024258397223
9.91,2.5160358152470996,3.43,0.8578987704221178,35.0,5.2476437640833185
13.89,2.5082680273407285,3.0,0.8578266768508515,66.89,5.150240594941154
12.850000000000001,2.510453266961533,2.99,0.8579364598383441,56.3,5.152686352468357
16.91,2.508820366845014,3.9199999999999995,0.8543415217183025,60.96,5.191465555653263
21.11,2.5106259703440457,3.71,0.8553924185384405,84.8,5.20373061436419
17.67,2.5193084602308793,4.08,0.854536929558851,46.46,5.244664551838652
16.48,2.5196195564232027,6.029999999999999,0.8523101739741495,36.47,5.360380625054361
18.27,2.5224735473000632,8.05,0.8473311043188547,27.95,5.514585333617548
20.94,2.5157475277322474,2.61,0.8633579405095754,15.220000000000002,5.175381427291113
15.280000000000001,2.5210976950770854,4.52,0.855663189694385,37.97,5.292492935704695
20.71,2.5213656616041393,4.989999999999999,0.8498676012223296,51.26,5.277089369563422
8.83,2.511607183589931,3.41,0.8593323162863524,25.46,5.25188432255953
12.06,2.5194289494738684,5.069999999999999,0.8546936591233301,44.62,5.36432924688777
17.77,2.5088094002445898,2.69,0.8585407771830159,92.96,5.1347341810439655
16.42,2.518253630387375,5.32,0.8517087421805447,16.52,5.308213852439434
13.52,2.5116863660333446,3.79,0.854789357532813,25.259999999999998,5.214417072311376
21.41,2.515838408952394,4.36,0.8552869448598498,46.15,5.274598120462592
12.23,2.5045900239081877,3.25,0.8564439277775335,81.73,5.149637835268361
18.01,2.5131665669014254,4.1,0.8547037230772193,66.41,5.223885904035181
18.56,2.5141494480161732,3.42,0.8561988134129973,82.86,5.1842365736066895
15.32,2.508233399014213,2.46,0.8596359010535668,66.4,5.1406362025836785
10.18,2.5134436625134313,3.9900000000000007,0.8572925262028723,41.28,5.26979062866992
18.74,2.519171929584906,5.82,0.8509848535960521,39.63,5.352243451607154
23.61,2.5250736419783766,5.58,0.8509454467207356,24.77,5.336362151933643
24.01,2.519803843941662,4.789999999999999,0.853410113333331,54.519999999999996,5.283977236186935
9.62,2.5072047026145423,3.19,0.8585235249389539,46.61,5.200862412767126
22.69,2.5179397776027415,3.46,0.8555090655764491,50.97,5.220979361947856
6.260000000000001,2.5152410848728466,3.87,0.8602369001253487,35.89,5.311269518812748
19.04,2.510949662282198,3.32,0.8535388265816535,72.17,5.186631757164176
9.19,2.510375639955771,3.36,0.8587130843915814,56.31,5.204915672355752
18.24,2.518780000964454,5.449999999999999,0.8510234621048562,25.52,5.332079642433727
20.5,2.515057680672181,3.01,0.8603392360541715,87.27,5.186820627631042
15.460000000000003,2.5185971826699993,2.84,0.8488256271240334,90.97,5.1347221398581695
24.09,2.518659921010868,4.63,0.8520389791405926,44.03,5.276960640412033
23.82,2.52112592031237,4.46,0.8537599378217227,52.75999999999999,5.309357820091818
19.84,2.5099430160626226,3.9800000000000004,0.855240114170345,92.33,5.204751466426644
12.39,2.518368512218795,4.94,0.8545947681092366,31.599999999999998,5.312535706237187
23.35,2.51839093090187,4.21,0.8567490550070168,54.11999999999999,5.262853105979674
9.63,2.510279079343771,3.58,0.8582655077122161,37.16,5.21602930888735
11.07,2.509250044837265,4.71,0.8566584087253237,46.06,5.296240452184862
22.28,2.5145051908258194,3.27,0.8610511136437817,84.39,5.230926727894505
18.78,2.5153195542466933,3.0,0.8580619033771295,52.57,5.189060281633656
15.0,2.505426240205169,3.29,0.8568665000800507,84.44,5.163187819815482
12.31,2.5099513646975375,3.52,0.8570692870916529,61.81999999999999,5.1665781562582245
21.8,2.513827027097521,3.68,0.858231312506027,85.62,5.248462029364118
20.68,2.5214701128873074,5.339999999999999,0.8564447827877667,10.09,5.400011117389943
15.72,2.5149855453663403,3.91,0.8562186015841764,21.53,5.281879348298293
20.13,2.5123267367940714,2.45,0.8568257119566203,90.89,5.112012077301642
7.059999999999999,2.5107775481745818,4.92,0.8548779409919242,30.280000000000005,5.323254530621078
12.26,2.510735789276115,4.6,0.8554548293018402,36.13,5.258200280379833
22.5,2.512928864603727,3.8800000000000003,0.8539904936623065,64.35,5.230972219524697
16.4,2.5089316455374187,2.77,0.8597676646985771,73.33,5.151513407218017
18.27,2.507879068235671,3.13,0.8585172363991593,86.29,5.163541331161871
19.6,2.51212259007855,3.76,0.8540806213707889,56.63,5.190912381566904
14.45,2.5088090839061783,4.08,0.8548586539205383,72.21,5.219578537330267
21.52,2.5139137884822076,3.42,0.8563265087509856,87.16,5.187146700623704
13.52,2.514152313026938,3.8900000000000006,0.8555177114083226,52.01,5.2066417507374885
13.56,2.5053858640160196,2.84,0.8565343818242194,68.45,5.145604791317555
20.3,2.520634962503319,4.95,0.8491212893905472,25.879999999999995,5.26071819080402
23.46,2.517590091305512,3.38,0.8547408569026527,63.66,5.189789529595783
19.84,2.512783765457614,3.65,0.8554688825612299,50.71,5.253860202434784
19.67,2.5211381006949853,2.62,0.8606495320854078,53.40999999999999,5.213947241075866
14.53,2.5084785867891233,3.09,0.8579826397651567,66.95,5.162057695734723
11.45,2.5118179856523306,3.53,0.8607105005439267,39.58,5.27406526739642
22.56,2.5209637206149376,3.43,0.8562308448417533,76.28,5.212317306757014
23.26,2.5191436451985716,5.459999999999999,0.8485803253140591,64.24,5.285861472845433
19.37,2.5206391060820894,5.03,0.8539973454478579,19.59,5.334441877078115
19.67,2.5193673243996564,4.64,0.8497106137437217,59.849999999999994,5.251231140134768
14.49,2.5187669016477887,3.96,0.8553494684048636,42.93,5.261641554985376
22.88,2.519194554622185,4.28,0.8545725517344321,70.35,5.26282305155337
15.19,2.5061426865153966,2.96,0.8572777207549548,80.6,5.1501836920089215
22.21,2.5289818588280326,3.43,0.8582664750148304,73.92,5.237064361102762
19.57,2.515812521532764,4.41,0.8534735373933247,42.19,5.258721318098623
20.59,2.510396699226244,3.67,0.854746885523111,88.45,5.202602652205959
19.01,2.5263083257098566,6.19,0.8520587436381023,16.23,5.42532715860756
9.58,2.5060783814859278,3.39,0.8576898288530489,38.05,5.2053926226270155
22.38,2.5165415659252157,4.24,0.8550097431580369,76.23,5.259790126532232
15.39,2.5102455825421632,4.13,0.8572632549707917,39.19,5.276286438305628
19.78,2.518760764394231,5.3,0.849147494229274,40.68,5.279120015504144
20.2,2.519763694182892,4.74,0.8477043344246197,73.13,5.2283559285994805
19.6,2.5081962836067686,3.32,0.8574145469148433,95.05,5.169298832824682
11.06,2.5152545233799795,4.07,0.8578529764290772,19.73,5.275276070170722
8.18,2.496095285421174,3.78,0.8595606329702764,58.3,5.222446373277375
21.93,2.5176429865875027,4.28,0.8544482031742252,15.970000000000002,5.273281441646549
18.25,2.5130700907150585,3.13,0.8572771064994006,83.36,5.1812216031212035
19.11,2.518236484556139,4.21,0.8542838829183732,17.95,5.274813686131725
10.15,2.5089560301865705,4.13,0.8557532077969744,33.15,5.236638888905972
20.98,2.5162634519527947,4.24,0.8518471960053087,86.15,5.222593010847696
16.15,2.513161196223996,3.09,0.8565494123600649,68.26,5.156009501936051
20.32,2.507911853848558,2.85,0.8582183086099563,87.74,5.152818950360082
22.94,2.5183564972577486,5.369999999999999,0.8497975134196238,50.9,5.306661597247718
16.9,2.5132105527777937,2.87,0.858766470899932,66.67,5.161608500066088
21.05,2.5145416083050884,5.44,0.8469173710376923,54.13999999999999,5.277335755685052
12.32,2.508824655093891,2.0,0.8626871194329846,52.46,5.133520949100342
10.71,2.5069889123575746,2.72,0.8597154389877633,60.839999999999996,5.153537786763648
22.46,2.5117279538536907,4.89,0.8493364151654128,78.91,5.252446494207318
14.18,2.5208631812419315,4.5,0.8531217037223737,25.430000000000003,5.257163995584388
20.72,2.512475346837023,4.53,0.8547087523367728,94.75000000000001,5.248080379401175
23.85,2.521366302481084,4.56,0.8541400409579726,26.69,5.282571763032436
23.7,2.520903590741232,4.59,0.8525143951290268,68.08,5.280587451781745
21.04,2.5230554307597575,4.86,0.8517151445160245,40.98,5.278602081059633
8.7,2.5136983162693665,4.21,0.8560351329382674,24.559999999999995,5.261384054281798
20.47,2.50736541964937,4.12,0.8537685005459038,84.11,5.203526174354205
11.17,2.5115634820372477,4.19,0.855826181723246,30.13,5.2362310522279145
20.19,2.5113946674985037,3.85,0.8573395113416026,89.63,5.2212567728457655
9.37,2.5114089883447126,3.54,0.8589424358824891,39.27,5.225952186055273
18.41,2.5208087128893952,5.33,0.850478847851868,21.72,5.316072375033621
20.23,2.5111300381768333,3.05,0.8582720390101668,92.3,5.176086544703924
19.46,2.517198538015926,4.699999999999999,0.8508043664602624,21.01,5.2753359436796305
18.87,2.508892649276738,2.38,0.8579424486700897,81.82,5.126596304374389
10.86,2.5126507780298035,4.1,0.8566042459073966,28.48,5.251086699923299
20.15,2.513073141951331,4.18,0.8557882869472694,87.96,5.232180901177919
14.040000000000001,2.514257162056481,2.5,0.8605115067075945,58.23,5.152171227529243
10.64,2.5148707789935303,3.29,0.8573600677360291,58.93,5.196164633417306
22.0,2.518838021476695,3.36,0.8550098094619475,56.37,5.211480155286254
23.39,2.5272654388541302,4.29,0.8544853628752089,32.99,5.274913159817431
22.28,2.5176972610880126,4.63,0.8525719047021411,58.39,5.265320653738414
12.76,2.5185386279362,4.21,0.8594678851026599,16.2,5.329599164693171
22.21,2.524558988055741,5.369999999999999,0.8518322593333868,18.23,5.340067756161943
9.52,2.513634065620377,4.789999999999999,0.8588750474322401,24.69,5.36768431119996
11.29,2.5082825740165258,2.53,0.862445046034708,62.56000000000001,5.169175950019108
22.11,2.5257928670558085,5.12,0.8509398588804293,39.28,5.299187280270534
21.7,2.522018088739582,4.8999999999999995,0.8515458995870988,38.59,5.267772165123386
9.49,2.5135075517827485,3.8299999999999996,0.8595254186169233,41.95,5.278668481202117
18.96,2.5167180263932614,5.59,0.8520954325542587,13.450000000000001,5.364749784458405
21.59,2.519756798117034,5.99,0.8487821062839652,40.76,5.335747676251782
18.3,2.513810514754609,3.9199999999999995,0.8516883400080919,62.99,5.202765895867599
19.93,2.5117193581384436,3.9299999999999997,0.8529836292276906,89.99,5.19015228438531
22.98,2.521495629381603,4.83,0.85273330755417,47.37,5.28318499221305
17.45,2.522954570135338,4.95,0.8535084817647206,33.71,5.315970259912968
16.45,2.5068060967961068,2.37,0.860687563318178,82.15,5.120919666735789
25.45,2.5252078058627543,5.219999999999999,0.8521710787906202,25.740000000000002,5.318181349577916
9.52,2.50450386940248,3.23,0.8587162629708972,20.49,5.201585594260874
14.73,2.5055752505479125,2.09,0.8606694911701581,62.58,5.101688880686436
16.58,2.5199408880804333,6.35,0.8516686701219466,33.12,5.406241269700671
21.95,2.529445256299768,4.59,0.8459886993108492,45.83,5.234293145457076
13.729999999999999,2.512898189481186,3.91,0.8555494329272312,38.65,5.288565913440589
20.76,2.516871735654907,2.36,0.8563449900280609,87.53,5.113375857758236
21.12,2.5173249046313892,3.8800000000000003,0.8555536163762417,91.59,5.205808281247357
24.31,2.52222530797633,4.18,0.8570957341084657,55.42,5.272310293141317
11.12,2.5169469856892164,4.32,0.8571096151638734,41.43,5.293341303108078
10.19,2.511321704697862,3.34,0.858762746840934,53.65,5.193079068138451
20.63,2.5130857171299796,3.5,0.8564448202592456,82.85,5.1936714487904885
12.23,2.507658238917291,3.43,0.8558900541988188,45.11,5.183059932789278
11.26,2.508335930269995,3.25,0.8586944867807881,41.19,5.1972483492620265
14.41,2.5164939918946,4.839999999999999,0.8541942986855722,16.97,5.298500164838477
22.89,2.5134255654671485,4.53,0.8557159704865352,73.18,5.275440980907135
20.68,2.513129192030704,3.96,0.8548199962894433,80.88,5.193717908960219
20.7,2.513262047188511,3.81,0.8561079534095034,90.97,5.204360374602209
11.3,2.5103893921324985,3.9800000000000004,0.8555254830460652,39.88,5.222006075577624
18.24,2.5081744407256714,2.19,0.8591492130535835,86.63,5.106579583043315
18.0,2.516540553079801,3.7,0.8551091012505441,52.63,5.198309242463606
19.96,2.5173853347991186,4.09,0.8543986118680096,76.71,5.221351364616246
14.97,2.5126583080397253,4.25,0.8564964587052404,27.400000000000002,5.253541963123161
22.37,2.514787887674443,4.02,0.854851712616707,83.06,5.21524003647412
20.69,2.514153685839659,3.43,0.8576093189594902,83.76,5.194869535493167
8.18,2.508729246754976,3.39,0.8587391617305601,48.46,5.228176973074813
22.65,2.522359283222263,4.9799999999999995,0.8483671795879596,47.29,5.265580992191395
23.19,2.515055463228801,4.04,0.8530241556822237,63.01,5.2193625512298905
15.44,2.5021596375742723,3.23,0.8566020619292019,79.38,5.163838449005576
20.04,2.5102828143941576,2.72,0.8597844287884917,83.82,5.146270346598759
8.43,2.507884079949257,3.94,0.8583194756449287,51.53000000000001,5.241169997443427
18.38,2.509950804533043,2.83,0.8576677965190818,84.74,5.141456218265154
23.1,2.5178942961976083,3.47,0.8594355090235632,61.56000000000001,5.244211730908559
16.64,2.512496346543987,1.74,0.8637886900073525,90.53,5.104558215201396
11.13,2.5125801381939246,3.5,0.8577070962092763,50.22,5.2112743907346815
13.51,2.5097498915699323,3.8199999999999994,0.8528823983030847,48.22,5.20214878696215
24.57,2.522648523655672,4.9799999999999995,0.8479637889973769,65.94,5.264545470661412
22.66,2.517480212545612,3.49,0.8580507970720607,70.96,5.2221084290805635
16.19,2.510474237309999,2.06,0.8613133713471417,35.77,5.116979609172373
21.73,2.5182440692729164,4.65,0.8574021164500365,79.86,5.284012614876481
20.89,2.50975084664235,3.9299999999999997,0.8539453969185037,82.09,5.192883041878597
24.04,2.526817013502452,4.53,0.8559899264255113,8.95,5.348295470663302
20.62,2.513561171768952,3.58,0.8573386537069814,82.47,5.223268880201221
22.41,2.5214788411455995,5.4799999999999995,0.8523863077964329,26.15,5.3258247116132305
19.93,2.5108838191155756,4.25,0.8541647844731315,65.57,5.23244779007066
23.37,2.5164741592005226,4.13,0.8506308736273548,74.8,5.232637414438747
14.950000000000001,2.5120787536151545,2.76,0.8561103418049705,43.84,5.138541798463734
20.74,2.5101749530921564,4.66,0.8501694817636206,91.76,5.221233118340051
11.79,2.5032489780725564,2.47,0.8590408032924592,63.94,5.153654616679055
5.27,2.509031911833561,3.35,0.8609209391256775,38.12,5.29791833488186
20.85,2.521186890529849,3.57,0.8575147399207386,79.29,5.20567647951556
22.04,2.516358965530042,4.45,0.8524015908575302,83.59,5.247228443402942
21.33,2.5237319139970076,4.86,0.8534571279353534,24.8,5.33066804089033
19.49,2.509921259508617,3.59,0.8512232769397445,90.79,5.140643029804433
18.22,2.5216530571493254,6.87,0.8449199171462681,32.66,5.38347720713468
5.31,2.5093706853054867,4.23,0.859140139076386,20.98,5.285149531908872
19.14,2.5175659209048944,4.89,0.8514561128221632,48.18000000000001,5.26696067242536
21.75,2.5198638092819827,4.699999999999999,0.8512521773405582,41.63,5.2518583073323954
9.32,2.513248317694825,3.7,0.8596748168351588,30.930000000000003,5.268439333552108
11.96,2.5095891496842744,3.37,0.8581558005700823,47.93,5.186205821485453
9.66,2.5105501413831774,3.75,0.8563347297684316,29.77,5.21380193587384
23.19,2.524288445840865,4.959999999999999,0.8512806363385794,27.409999999999997,5.29931253979275
18.79,2.5099192836102007,2.03,0.8610499475587022,90.47,5.108416229717295
7.95,2.510797851517361,3.8199999999999994,0.8558237110923256,30.47,5.236863337309213
20.99,2.513864406045207,3.31,0.857023825418468,79.26,5.180425127210913
14.76,2.5126793425357103,4.83,0.8520178206854602,18.89,5.270540069596367
8.38,2.5087029869726094,2.7,0.8573460565569072,73.33,5.167500922014159
12.480000000000002,2.515254168912185,4.14,0.8558925458163636,23.95,5.25600469566106
18.34,2.5119946774494952,3.75,0.852699141249598,69.24,5.179223357370379
20.86,2.5168598709445513,5.139999999999999,0.8536744779720035,22.28,5.358224848055347
25.149999999999995,2.5183814932340023,4.42,0.8558782376928944,54.480000000000004,5.29449490532805
13.52,2.5150526891193956,4.35,0.8545723041151988,32.89,5.251818415304583
19.61,2.5234751742832593,4.6,0.8569475757357514,15.49,5.343536623251121
17.85,2.5127440769994465,3.25,0.8568411606529867,76.38,5.167397272793955
10.36,2.50986826912323,3.31,0.8579092560238422,26.85,5.180857357145084
10.26,2.5093063533473985,4.33,0.8558026221859175,27.23,5.267699696246742
20.7,2.516839706723176,4.31,0.8542511997241419,86.6,5.228385803685067
16.27,2.5135483496679347,3.8900000000000006,0.8561676903886388,37.99,5.253353674852635
20.62,2.526200629624372,4.55,0.8545805815503316,20.84,5.288568936023529
20.39,2.507266315920682,4.63,0.8549456311220313,91.36,5.263425274352365
20.5,2.5194962888258456,4.02,0.8496411522324715,92.54,5.187201444424079
20.41,2.5143267720442046,4.91,0.8515197254186051,50.89000000000001,5.256596120107613
12.63,2.5144972841543325,3.57,0.8582781436007817,46.72,5.206955657256846
15.88,2.510366611486082,3.91,0.8558645501428709,70.39,5.221727762781435
19.15,2.5040719606705375,3.34,0.8603870849296996,93.38,5.196007749710585
21.95,2.5177974389341924,3.3,0.8601715309660125,72.22,5.229128986230753
7.349999999999999,2.513703418010291,2.09,0.8638116641482974,53.71,5.144351097086247
17.08,2.5047682139707725,3.02,0.8550590004443278,84.4,5.129190994876537
13.32,2.5119027033020926,3.53,0.8573902176593421,32.96,5.209068922376839
24.27,2.5270520368508547,4.44,0.8568075420401513,39.89,5.285146809520193
23.22,2.517405783391747,3.46,0.8566766956872918,70.74,5.18805493071307
22.81,2.5207098416560703,3.94,0.8545263790730604,75.53,5.2338592136227655
14.6,2.5042656214138814,2.78,0.8590756245923599,83.35,5.153020500628698
20.08,2.5108340739765156,2.95,0.8572488173206154,91.14,5.147315170625536
23.12,2.514795980145896,3.55,0.8554909607585324,79.42,5.194406961242762
25.46,2.5226117000924284,5.349999999999999,0.852548661249471,14.23,5.348599489989033
21.51,2.5209718801250895,5.039999999999999,0.8533410060049205,78.62,5.2889372816431175
21.25,2.5191714744053275,4.41,0.8476908497047976,79.3,5.209838911207094
23.32,2.5196031377480295,4.49,0.8534340250893151,56.43999999999999,5.247941898741267
16.87,2.522040773151879,6.16,0.8549379220628082,30.620000000000005,5.425152761795454
23.51,2.5195367377554505,5.71,0.8482580793881976,57.54,5.315951427005399
19.18,2.516427216463147,4.699999999999999,0.8491495443512814,53.63,5.220127130179971
22.71,2.5202328808105063,4.67,0.8498203613801335,41.43,5.260036237434169
19.73,2.511836977209464,3.15,0.8547172652823988,85.28,5.145981640485378
10.21,2.513318601043672,3.96,0.8583547420289546,27.95,5.260776646159841
8.84,2.5065973722412975,3.25,0.8592213115247885,33.63,5.2006404605963725
21.1,2.516683811754444,4.92,0.8469045291628795,52.28,5.221302272061694
7.67,2.5043387312634557,2.72,0.8601688712024125,79.87,5.150610486317674
17.02,2.5109837108169484,3.21,0.8568813013306447,40.74,5.164283697932141
15.67,2.51829160301711,4.59,0.8549701528979067,38.75,5.294790550016646
13.32,2.511002467961096,4.07,0.851825884809351,62.09,5.189282891044494
15.229999999999999,2.5184846762339452,4.35,0.8549502644688681,26.280000000000005,5.281649544259246
16.1,2.5168958665434804,4.51,0.8540833509217894,30.0,5.294703641345968
21.19,2.5152168949848326,3.94,0.8500425111524835,86.06,5.2010918195568525
21.08,2.516421749657425,3.05,0.8583830361070376,83.9,5.182008898480096
23.69,2.5191349805493126,5.129999999999999,0.8521351103742092,59.96,5.290879962927383
20.69,2.5156804545589773,3.53,0.8559175267371311,88.32,5.206750759501525
22.72,2.5223886661777737,4.01,0.8571340411536498,21.01,5.294003274389927
21.73,2.5189871337821153,4.33,0.8527513094958632,85.49,5.247609600616718
23.01,2.5195618551725394,3.71,0.8512288056477808,79.48,5.189018093511933
16.23,2.5123597700227496,3.38,0.8541994579101562,70.18,5.152008935577051
17.79,2.5210719164988977,5.5,0.8502541659512818,26.46,5.3270741386158695
15.94,2.5170961842586292,4.67,0.8585524198011507,15.209999999999999,5.352812245249383
22.19,2.5196752838472727,4.35,0.8533265560909477,69.45,5.247452590547153
12.13,2.511038371794794,3.69,0.8593790561159265,38.87,5.2529314690210445
23.58,2.5270514449186723,5.569999999999999,0.8509402976077312,22.93,5.350269221328101
13.960000000000003,2.514684986945145,4.43,0.854827908322465,28.620000000000005,5.27215631118034
15.14,2.512905228208592,4.09,0.8548752623568594,54.33,5.227885652739717
14.52,2.5132602027291533,3.74,0.8548814086640936,39.77,5.213034385412627
17.21,2.5203626491146136,6.52,0.8514441109742915,36.11,5.419520291572827
20.54,2.5156847095364285,3.97,0.853971812415156,88.49,5.222428087550332
20.14,2.512180581416291,3.06,0.8546241994605859,79.11,5.154458122208715
20.43,2.5145736336215463,3.37,0.8567604235677534,93.33000000000001,5.17997310039046
12.17,2.51479181949025,4.49,0.8562539320629552,32.58,5.3073232191111614
6.530000000000001,2.5151345717350195,3.7,0.8593267961056232,54.32,5.248125010496931
20.53,2.512761560296638,3.9299999999999997,0.8542432350114553,87.65,5.206880570402851
16.63,2.5206973530782424,4.9799999999999995,0.8562909079898144,15.93,5.378377249520179
14.659999999999998,2.5126220599535776,3.68,0.8565212670440003,37.98,5.227343823612792
18.67,2.5126803827385453,3.16,0.8562244656084359,91.95,5.147193914164405
19.41,2.5115374819413305,3.23,0.8526306849895637,91.97,5.128549299343371
13.6,2.509418626031635,2.38,0.8603994695722168,60.7,5.126967036823342
11.45,2.5206486997512068,4.879999999999999,0.8555943708110993,20.36,5.345750347227641
13.47,2.5093959010860285,3.41,0.8588157328287294,55.38,5.18336354828513
8.52,2.5102523813162216,3.15,0.8600215104404985,30.34,5.21079544837153
23.63,2.518725743265665,4.94,0.85395138483583,69.54,5.295013198041063
16.12,2.5147984680717905,3.67,0.8551298434670782,33.59,5.1921836719076575
17.33,2.5129751969211145,5.24,0.8537853008184345,34.17,5.330317651778644
19.01,2.5087746171531777,2.93,0.8545333129868411,90.59,5.128917820188446
20.78,2.509207456498002,3.39,0.8554909091158706,92.93,5.167068223002698
5.93,2.508455644081553,3.12,0.8593201818881234,68.27,5.204900739562497
21.47,2.519315431944349,4.15,0.8560488541345049,54.43,5.259331525295137
20.17,2.513751851843828,3.57,0.8564694966259012,86.73,5.190492708815993
22.07,2.526335106381369,6.179999999999999,0.8498739921189076,26.61,5.364749643039543
15.53,2.5106248514020106,3.19,0.8554262691609039,60.37,5.153031112362033
18.56,2.50654736792251,3.08,0.8565319275821315,93.06,5.158090772012694
20.33,2.512479161238163,2.92,0.8585739239658845,91.3,5.150370562901704
21.08,2.5094026082983407,4.07,0.8522483799186141,86.61,5.191322363572399
23.55,2.5208035475458224,4.8,0.8527022864200966,75.75,5.285345738513
19.9,2.5085104231172393,3.19,0.861511063717089,95.02000000000001,5.189868552234827
22.63,2.5249134350983184,5.38,0.8505089510452974,11.619999999999997,5.312192992411782
12.94,2.5119748368536055,3.7,0.8565816227797066,41.17,5.217775588449619
13.970000000000002,2.508532641168861,3.55,0.8559237349689548,48.43,5.180157620150295
14.030000000000001,2.5099544918235615,4.55,0.8539049866225813,20.99,5.280144731676452
20.61,2.5118700296895646,3.64,0.8608663870855149,82.74,5.229076040396226
5.23,2.5098765690764386,3.64,0.8601202003745735,19.41,5.2606279387419494
11.66,2.510699967814133,2.99,0.8591551325394855,23.36,5.243934354141864
19.69,2.5083362424383933,5.339999999999999,0.8567219163705904,95.05,5.3068491747208215
6.65,2.509007281933006,3.64,0.8577893059589483,50.46,5.244366298031948
10.85,2.505139943735911,3.9900000000000007,0.8549654484873871,47.89000000000001,5.191742040938711
19.3,2.51308445413657,3.65,0.8544616793946095,91.08,5.183469381795522
21.56,2.511892337612483,3.19,0.8582234064278768,89.4,5.182790655172542
20.07,2.5072374283216377,2.67,0.8583114652538965,90.0,5.132109698048222
22.97,2.522045243797273,5.549999999999999,0.8491836821601391,21.85,5.294316413309636
23.03,2.515109493530161,3.78,0.8539911210030486,70.29,5.21294004943835
19.9,2.510881139408576,2.81,0.8573385835682662,88.31,5.1468870263322986
21.45,2.5140453702519747,2.19,0.8603073267922207,81.41,5.123718671543339
20.33,2.5092388597020814,3.59,0.8541275883207722,89.34,5.185310443488814
23.37,2.5175062129880503,5.24,0.8526217904603722,67.47,5.307183295170693
8.94,2.512148223734885,2.94,0.8595910872636532,39.26,5.223919579258039
19.74,2.5178737109652554,4.94,0.8527501098608377,56.9,5.286499505223426
21.84,2.5120734995403984,4.52,0.8507169435222859,77.98,5.228285383746781
22.64,2.5242226200247084,5.27,0.849469691302452,52.10999999999999,5.300335786765311
7.25,2.509794659997977,2.63,0.8601526471756953,44.56,5.167507679584142
20.53,2.5122384831528914,3.94,0.8556110356969399,84.86,5.226436737395341
15.42,2.509734138102487,3.24,0.8578295013789055,54.71,5.171666967146013
17.13,2.5130278301927933,3.37,0.8585174216128277,66.92,5.201471599477365
14.360000000000001,2.5200844416527226,3.45,0.8587931638430433,37.48,5.266668330440341
21.3,2.5111145152126464,5.259999999999999,0.8495938512343544,87.69,5.257524593600434
20.84,2.5119450718793095,3.58,0.8532104235267997,55.05,5.175846885852094
20.37,2.516334246465519,3.97,0.8542661984144462,58.3,5.21359789380815
21.62,2.520823838071005,4.8999999999999995,0.8522997732561464,22.16,5.277592638697204
24.22,2.527597439837148,5.56,0.8525846556206094,42.19,5.3380632224325595
23.38,2.5288933231029818,5.23,0.85256820317463,41.07,5.313474688029464
19.91,2.508301296914986,3.44,0.8547149356807862,90.5,5.17497943597315
22.37,2.5111274106616737,4.08,0.8545700581675397,77.86,5.233107195905553
21.69,2.518918747874514,4.04,0.8566468128028548,58.62,5.264520835811211
13.060000000000002,2.5150014383605854,5.049999999999999,0.8539056361663082,23.559999999999995,5.336952367195206
24.29,2.521548962893062,4.969999999999999,0.8536378939376343,63.87,5.289665396189632
11.22,2.508017944810147,3.37,0.8585810497289141,64.84,5.174700367935466
9.81,2.5107227656492594,4.26,0.8566857304680907,69.4,5.2765663606711035
11.47,2.508979900395395,3.26,0.8560069282936691,44.36,5.167002828983683
20.64,2.5125210468228154,3.4,0.8564682258363329,86.33,5.191922856294339
8.45,2.5085060421329617,3.46,0.8604225439759232,53.22,5.214358589931965
13.189999999999998,2.510826107850566,2.94,0.8587545931270706,68.26,5.162935914627278
20.64,2.5123309560238076,4.44,0.8496469719988202,55.67,5.2127239984628515
16.31,2.506310486035312,3.04,0.8552194354326944,88.7,5.136276894529991
15.71,2.514289188981641,5.12,0.8504919850096846,19.29,5.2981114570937695
8.48,2.5045510710584855,2.15,0.859237292199242,87.18,5.135782074154784
7.31,2.509973230154985,3.38,0.8626557583607618,40.82,5.276609028344032
6.2,2.5117967436189437,3.52,0.8608884440531794,62.21000000000001,5.245237635894768
11.31,2.5115492852727472,3.22,0.858009455733328,64.43,5.194084704997281
21.18,2.5146399711713596,2.86,0.8599583042745629,75.59,5.175548712783794
14.629999999999999,2.5056322510950872,3.21,0.8560485055054908,76.51,5.144705998192445
16.9,2.52227385234519,5.629999999999999,0.851993662268946,11.42,5.375487313352283
15.579999999999998,2.5105371045276472,3.53,0.8567397906790842,66.93,5.190870961912891
24.16,2.521551556675856,4.71,0.8556418706383498,21.65,5.32706199034598
21.52,2.509028788683563,4.43,0.8542641649131,81.68,5.25296939214985
8.77,2.5102064585318367,2.77,0.8620269010662267,47.67,5.18193001076549
12.500000000000002,2.5074492234580608,4.23,0.8554384881836592,27.740000000000002,5.24407671665122
8.89,2.50963971540966,4.929999999999999,0.854415247590043,30.82,5.303796222114159
17.23,2.514584219159479,3.09,0.8581714958619611,60.34,5.182394905930999
19.08,2.508716124589633,2.51,0.8554956523567857,93.60000000000001,5.099637220258975
17.69,2.5059065929442155,2.86,0.8543785468698262,83.67,5.130874923636826
